	label	area	largest_area	number_of_components	height	width
569	Sugar beet	4619.5	2570.0	2	200	200
570	Sugar beet	5882.0	5882.0	1	200	200
571	Sugar beet	4632.0	4632.0	1	200	200
572	Sugar beet	3863.0	3863.0	1	200	200
573	Sugar beet	5395.0	3723.0	2	200	200
574	Sugar beet	8569.0	8569.0	1	200	200
575	Sugar beet	4504.5	2394.0	2	200	200
576	Sugar beet	5375.5	2711.5	5	200	200
577	Sugar beet	6393.0	6393.0	1	200	200
578	Sugar beet	5612.5	5612.5	1	200	200
579	Sugar beet	3790.5	3790.5	1	200	200
580	Sugar beet	4534.5	4534.5	1	200	200
581	Sugar beet	5547.0	3173.0	2	200	200
582	Sugar beet	7400.0	3879.0	4	200	200
583	Sugar beet	4333.5	4050.5	2	200	200
584	Sugar beet	7913.5	7913.5	1	200	200
585	Sugar beet	3794.0	3794.0	1	200	200
586	Sugar beet	5749.5	2296.0	3	200	200
587	Sugar beet	9945.0	9945.0	1	200	200
588	Sugar beet	5789.5	5789.5	1	200	200
589	Sugar beet	5482.0	5482.0	2	200	200
590	Sugar beet	5098.0	5098.0	2	200	200
591	Sugar beet	4560.5	4560.5	1	200	200
592	Sugar beet	7445.5	7445.5	1	200	200
593	Sugar beet	4363.0	4363.0	1	200	200
594	Sugar beet	5382.0	4979.0	2	200	200
595	Sugar beet	5654.0	4258.5	2	200	200
596	Sugar beet	3414.0	3414.0	1	200	200
597	Sugar beet	5361.0	4189.5	3	200	200
598	Sugar beet	4208.0	4208.0	1	200	200
599	Sugar beet	6282.0	6282.0	1	200	200
600	Sugar beet	5513.5	5513.5	1	200	200
601	Sugar beet	5338.0	3802.0	2	200	200
602	Sugar beet	4943.0	4943.0	1	200	200
603	Sugar beet	5019.0	4742.5	2	200	200
604	Sugar beet	8788.0	7364.0	3	200	200
605	Sugar beet	7700.0	7700.0	1	200	200
606	Sugar beet	6536.5	3306.5	4	200	200
607	Sugar beet	9145.5	5468.0	4	200	200
608	Sugar beet	8908.5	8446.5	4	200	200
609	Sugar beet	7810.5	2702.0	6	200	200
610	Sugar beet	12193.5	9388.0	4	200	200
611	Sugar beet	9556.5	9556.5	1	200	200
612	Sugar beet	5374.5	5374.5	1	200	200
613	Sugar beet	10063.0	6086.5	3	200	200
614	Sugar beet	5634.5	2865.0	4	200	200
615	Sugar beet	4599.5	4599.5	1	200	200
616	Sugar beet	4905.0	4905.0	1	200	200
617	Sugar beet	5545.5	5232.5	3	200	200
618	Sugar beet	5903.0	3857.0	2	200	200
619	Sugar beet	4138.0	4138.0	1	200	200
620	Sugar beet	7372.5	7372.5	1	200	200
621	Sugar beet	4435.5	4435.5	1	200	200
622	Sugar beet	5274.0	5274.0	2	200	200
623	Sugar beet	4626.0	4626.0	2	200	200
624	Sugar beet	8170.0	5662.5	3	200	200
625	Sugar beet	13415.5	10824.5	2	200	200
626	Sugar beet	5720.5	5248.0	3	200	200
627	Sugar beet	4214.5	4214.5	1	200	200
628	Sugar beet	5017.0	3649.5	3	200	200
629	Sugar beet	5932.5	5932.5	1	200	200
630	Sugar beet	4279.5	3954.5	2	200	200
631	Sugar beet	5686.0	5686.0	2	200	200
632	Sugar beet	5497.0	3172.5	2	200	200
633	Sugar beet	5320.0	5320.0	1	200	200
634	Sugar beet	6310.0	6310.0	1	200	200
635	Sugar beet	4735.5	4735.5	1	200	200
636	Sugar beet	6838.5	6838.5	2	200	200
637	Sugar beet	12005.0	10210.0	3	200	200
638	Sugar beet	5449.0	5158.5	3	200	200
639	Sugar beet	3966.0	3966.0	2	200	200
640	Sugar beet	5104.5	5104.5	1	200	200
641	Sugar beet	4796.0	4796.0	1	200	200
642	Sugar beet	3854.0	3854.0	1	200	200
643	Sugar beet	12324.5	8261.5	4	200	200
644	Sugar beet	5085.0	5085.0	2	200	200
645	Sugar beet	6793.5	6427.5	3	200	200
646	Sugar beet	4839.5	4839.5	1	200	200
647	Sugar beet	8727.5	6912.5	3	200	200
648	Sugar beet	7325.5	3222.5	3	200	200
649	Sugar beet	5087.5	5087.5	1	200	200
650	Sugar beet	4010.0	4010.0	2	200	200
651	Sugar beet	3694.5	3149.5	4	200	200
652	Sugar beet	5382.5	5382.5	1	200	200
653	Sugar beet	5458.0	2731.0	2	200	200
654	Sugar beet	9638.0	6747.0	2	200	200
655	Sugar beet	8356.5	5733.0	2	200	200
656	Sugar beet	3461.0	1997.5	3	200	200
657	Sugar beet	4971.0	4971.0	1	200	200
658	Sugar beet	4449.0	4449.0	1	200	200
659	Sugar beet	8405.0	8405.0	1	200	200
660	Sugar beet	6417.5	4635.5	2	200	200
661	Sugar beet	5824.5	5824.5	1	200	200
662	Sugar beet	6458.5	4908.5	2	200	200
663	Sugar beet	6054.0	4655.0	2	200	200
664	Sugar beet	3447.0	3447.0	1	200	200
665	Sugar beet	6855.0	6855.0	1	200	200
666	Sugar beet	7241.0	7241.0	1	200	200
667	Sugar beet	4794.0	4794.0	1	200	200
668	Sugar beet	9274.0	7680.5	2	200	200
669	Sugar beet	4728.0	4195.5	2	200	200
670	Sugar beet	6732.5	6732.5	1	200	200
671	Sugar beet	3547.5	3547.5	1	200	200
672	Common Chickweed	6307.0	6307.0	1	200	200
673	Common Chickweed	9657.5	9657.5	1	200	200
674	Common Chickweed	10936.5	10443.5	2	200	200
675	Common Chickweed	7214.0	7214.0	2	200	200
676	Common Chickweed	7883.5	7883.5	1	200	200
677	Common Chickweed	14484.0	14484.0	1	200	200
678	Common Chickweed	9481.5	9481.5	1	200	200
679	Common Chickweed	9671.0	8156.5	3	200	200
680	Common Chickweed	4428.5	4428.5	1	200	200
681	Common Chickweed	12664.5	12664.5	1	200	200
682	Common Chickweed	5006.5	5006.5	1	200	200
683	Common Chickweed	7006.0	7006.0	1	200	200
684	Common Chickweed	14036.0	14036.0	1	200	200
685	Common Chickweed	9697.5	9697.5	1	200	200
686	Common Chickweed	5000.0	5000.0	1	200	200
687	Common Chickweed	8563.5	5940.0	3	200	200
688	Common Chickweed	20272.0	19700.0	2	200	200
689	Common Chickweed	8617.0	7646.5	3	200	200
690	Common Chickweed	5598.5	5598.5	1	200	200
691	Common Chickweed	6144.0	6144.0	1	200	200
692	Common Chickweed	5510.0	5510.0	2	200	200
693	Common Chickweed	11483.0	11483.0	1	200	200
694	Common Chickweed	6829.0	6829.0	1	200	200
695	Common Chickweed	7405.5	7405.5	1	200	200
696	Common Chickweed	5812.0	5812.0	1	200	200
697	Common Chickweed	4121.0	4121.0	1	200	200
698	Common Chickweed	4331.0	4331.0	1	200	200
699	Common Chickweed	9550.0	9550.0	1	200	200
700	Common Chickweed	6917.0	6917.0	1	200	200
701	Common Chickweed	6927.5	6927.5	3	200	200
702	Common Chickweed	7675.0	7675.0	1	200	200
703	Common Chickweed	7573.5	7573.5	1	200	200
704	Common Chickweed	7978.0	7978.0	1	200	200
705	Common Chickweed	5242.0	5242.0	2	200	200
706	Common Chickweed	4846.0	4846.0	1	200	200
707	Common Chickweed	7823.0	7823.0	1	200	200
708	Common Chickweed	4930.5	4930.5	1	200	200
709	Common Chickweed	6081.0	6081.0	4	200	200
710	Common Chickweed	5889.0	5889.0	2	200	200
711	Common Chickweed	7518.5	7518.5	1	200	200
712	Common Chickweed	5532.5	5532.5	1	200	200
713	Common Chickweed	7044.5	7044.5	1	200	200
714	Common Chickweed	9718.5	9718.5	1	200	200
715	Common Chickweed	5193.5	5193.5	1	200	200
716	Common Chickweed	8157.5	7773.0	2	200	200
717	Common Chickweed	5125.5	5125.5	1	200	200
718	Common Chickweed	3770.5	3770.5	2	200	200
719	Common Chickweed	7332.5	5265.0	2	200	200
720	Common Chickweed	6862.0	6419.5	2	200	200
721	Common Chickweed	6098.0	6098.0	1	200	200
722	Common Chickweed	8247.0	6588.5	3	200	200
723	Common Chickweed	6291.0	6291.0	1	200	200
724	Common Chickweed	7654.0	6695.0	3	200	200
725	Common Chickweed	10248.5	10248.5	1	200	200
726	Common Chickweed	6756.5	6756.5	1	200	200
727	Common Chickweed	4954.5	4954.5	1	200	200
728	Common Chickweed	7353.0	7353.0	1	200	200
729	Common Chickweed	6846.0	6846.0	1	200	200
730	Common Chickweed	9374.0	9374.0	1	200	200
731	Common Chickweed	6913.5	6913.5	1	200	200
732	Common Chickweed	3832.5	3832.5	1	200	200
733	Common Chickweed	11396.5	10522.0	3	200	200
734	Common Chickweed	8059.5	8059.5	1	200	200
735	Common Chickweed	15496.0	15496.0	1	200	200
736	Common Chickweed	5671.0	5671.0	1	200	200
737	Common Chickweed	9399.5	9399.5	1	200	200
738	Common Chickweed	5652.5	5138.5	2	200	200
739	Common Chickweed	8095.0	8095.0	1	200	200
740	Common Chickweed	8010.5	8010.5	1	200	200
741	Common Chickweed	9903.0	8604.5	3	200	200
742	Common Chickweed	6133.0	6133.0	1	200	200
743	Common Chickweed	5744.0	4943.0	2	200	200
744	Common Chickweed	7686.5	7686.5	1	200	200
745	Common Chickweed	5635.0	5278.0	3	200	200
746	Common Chickweed	7525.5	7525.5	2	200	200
747	Common Chickweed	10614.5	10614.5	1	200	200
748	Common Chickweed	10381.5	10381.5	1	200	200
749	Common Chickweed	5695.5	5695.5	1	200	200
750	Common Chickweed	11247.5	11247.5	1	200	200
751	Common Chickweed	5267.0	5267.0	1	200	200
752	Common Chickweed	8470.5	8470.5	1	200	200
753	Common Chickweed	10791.5	10791.5	1	200	200
754	Common Chickweed	0.0	0.0	0	200	200
755	Common Chickweed	6240.5	6240.5	1	200	200
756	Common Chickweed	7447.0	7447.0	1	200	200
757	Common Chickweed	6462.5	6462.5	1	200	200
758	Common Chickweed	5514.5	5514.5	1	200	200
759	Common Chickweed	9202.5	9202.5	3	200	200
760	Common Chickweed	5635.0	5635.0	1	200	200
761	Common Chickweed	7678.5	7678.5	1	200	200
762	Common Chickweed	11311.5	11311.5	1	200	200
763	Common Chickweed	9655.5	9655.5	1	200	200
764	Common Chickweed	7567.5	5326.0	2	200	200
765	Common Chickweed	10566.0	10566.0	1	200	200
766	Common Chickweed	6606.5	6606.5	1	200	200
767	Common Chickweed	7268.0	7268.0	1	200	200
768	Common Chickweed	7904.5	7904.5	1	200	200
769	Common Chickweed	5716.5	5716.5	1	200	200
770	Common Chickweed	13083.5	13083.5	1	200	200
771	Common Chickweed	7234.0	7234.0	2	200	200
772	Common Chickweed	4980.5	4633.0	2	200	200
773	Common Chickweed	6216.0	6216.0	1	200	200
774	Common Chickweed	7366.5	7366.5	1	200	200
775	Common Chickweed	8695.0	8695.0	3	200	200
776	Common Chickweed	7262.0	7262.0	2	200	200
777	Common Chickweed	8985.5	8985.5	1	200	200
778	Common Chickweed	7092.5	7092.5	1	200	200
779	Common Chickweed	5052.0	5052.0	1	200	200
780	Common Chickweed	11960.0	10162.5	2	200	200
781	Common Chickweed	9069.0	7923.0	2	200	200
782	Common Chickweed	6531.0	6531.0	2	200	200
783	Common Chickweed	5326.5	5326.5	2	200	200
784	Common Chickweed	6255.0	6255.0	5	200	200
785	Common Chickweed	8600.0	6496.5	2	200	200
786	Common Chickweed	9280.5	8254.5	3	200	200
787	Common Chickweed	11561.0	6255.5	5	200	200
788	Common Chickweed	4175.0	4175.0	1	200	200
789	Common Chickweed	8055.0	5933.5	5	200	200
790	Common Chickweed	6084.0	6084.0	1	200	200
791	Common Chickweed	4941.0	4941.0	1	200	200
792	Common Chickweed	8391.0	6962.0	3	200	200
793	Common Chickweed	7654.5	7654.5	1	200	200
794	Common Chickweed	4203.5	4203.5	1	200	200
795	Common Chickweed	6618.0	6618.0	1	200	200
796	Common Chickweed	14731.0	11414.5	2	200	200
797	Common Chickweed	6446.0	6446.0	1	200	200
798	Common Chickweed	11341.0	11341.0	1	200	200
799	Common Chickweed	6108.5	6108.5	1	200	200
800	Common Chickweed	6099.5	6099.5	1	200	200
801	Common Chickweed	8256.5	8256.5	1	200	200
802	Common Chickweed	6567.0	6567.0	1	200	200
803	Common Chickweed	3292.5	3292.5	1	200	200
804	Common Chickweed	10574.5	10574.5	1	200	200
805	Common Chickweed	6387.0	6387.0	1	200	200
806	Common Chickweed	5887.5	5887.5	1	200	200
807	Common Chickweed	6902.5	6902.5	1	200	200
808	Common Chickweed	6263.0	6263.0	1	200	200
809	Common Chickweed	11117.5	8472.0	4	200	200
810	Common Chickweed	5325.0	5325.0	1	200	200
811	Common Chickweed	8785.0	6836.5	3	200	200
812	Common Chickweed	9113.5	9113.5	1	200	200
813	Common Chickweed	9068.0	9068.0	1	200	200
814	Common Chickweed	7162.0	7162.0	1	200	200
815	Common Chickweed	8334.5	8334.5	1	200	200
816	Common Chickweed	4472.0	4472.0	1	200	200
817	Common Chickweed	7247.5	7247.5	1	200	200
818	Common Chickweed	7151.5	7151.5	1	200	200
819	Common Chickweed	9817.5	9817.5	1	200	200
820	Common Chickweed	6110.5	6110.5	1	200	200
821	Common Chickweed	12724.5	9686.0	2	200	200
822	Common Chickweed	7513.0	7513.0	1	200	200
823	Common Chickweed	7710.5	7710.5	1	200	200
824	Common Chickweed	6191.0	6191.0	1	200	200
825	Common Chickweed	7078.5	6588.0	4	200	200
826	Common Chickweed	11075.0	11075.0	2	200	200
827	Common Chickweed	7779.5	7779.5	1	200	200
828	Common Chickweed	7383.0	7383.0	2	200	200
829	Common Chickweed	6201.0	5790.5	2	200	200
830	Common Chickweed	6718.5	6718.5	1	200	200
831	Common Chickweed	6084.0	6084.0	1	200	200
832	Common Chickweed	9947.5	9947.5	1	200	200
833	Common Chickweed	9152.0	9152.0	2	200	200
834	Common Chickweed	8393.5	8393.5	1	200	200
835	Common Chickweed	7658.0	7658.0	2	200	200
836	Common Chickweed	6956.5	6956.5	1	200	200
837	Common Chickweed	7761.5	7761.5	1	200	200
838	Common Chickweed	7929.5	7929.5	1	200	200
839	Common Chickweed	4876.5	4876.5	1	200	200
840	Common Chickweed	6142.5	6142.5	2	200	200
841	Common Chickweed	10074.0	10074.0	1	200	200
842	Common Chickweed	6216.5	6216.5	2	200	200
843	Common Chickweed	11853.0	10801.0	3	200	200
844	Common Chickweed	10386.5	10386.5	1	200	200
845	Common Chickweed	9329.0	9329.0	1	200	200
846	Common Chickweed	5794.5	5794.5	1	200	200
847	Common Chickweed	10136.0	10136.0	1	200	200
848	Common Chickweed	7874.0	7874.0	1	200	200
849	Common Chickweed	5305.0	5305.0	1	200	200
850	Common Chickweed	9044.5	9044.5	1	200	200
851	Common Chickweed	6677.5	6677.5	1	200	200
852	Common Chickweed	6363.5	6363.5	1	200	200
853	Common Chickweed	8377.0	8377.0	1	200	200
854	Common Chickweed	5228.0	5228.0	1	200	200
855	Common Chickweed	9178.5	9178.5	1	200	200
856	Common Chickweed	7123.5	7123.5	1	200	200
857	Common Chickweed	9041.0	9041.0	1	200	200
858	Common Chickweed	4732.5	4732.5	1	200	200
859	Common Chickweed	6336.5	6336.5	1	200	200
860	Common Chickweed	7667.0	7667.0	1	200	200
861	Common Chickweed	6812.0	6812.0	1	200	200
862	Common Chickweed	8709.0	8436.5	2	200	200
863	Common Chickweed	7017.0	7017.0	2	200	200
864	Common Chickweed	6343.0	6343.0	1	200	200
865	Common Chickweed	6818.5	6818.5	1	200	200
866	Common Chickweed	6386.0	6386.0	1	200	200
867	Common Chickweed	9076.0	9076.0	1	200	200
868	Common Chickweed	6155.5	6155.5	1	200	200
869	Common Chickweed	11167.0	11167.0	1	200	200
870	Common Chickweed	6832.5	6832.5	2	200	200
871	Common Chickweed	9051.5	9051.5	1	200	200
872	Common Chickweed	8722.5	8722.5	2	200	200
873	Common Chickweed	5425.0	5425.0	1	200	200
874	Common Chickweed	6683.5	6683.5	1	200	200
875	Common Chickweed	5747.5	5747.5	1	200	200
876	Common Chickweed	7751.5	7751.5	1	200	200
877	Common Chickweed	8151.5	5962.0	2	200	200
878	Common Chickweed	5469.0	5145.0	4	200	200
879	Common Chickweed	11181.0	5984.0	2	200	200
880	Common Chickweed	5501.0	5501.0	1	200	200
881	Common Chickweed	7265.5	7265.5	1	200	200
882	Common Chickweed	4625.5	4625.5	1	200	200
883	Common Chickweed	6327.0	6327.0	2	200	200
884	Common Chickweed	6270.5	6270.5	1	200	200
885	Common Chickweed	6071.0	6071.0	1	200	200
886	Common Chickweed	3613.0	3613.0	3	200	200
887	Common Chickweed	8247.5	8247.5	1	200	200
888	Common Chickweed	7067.5	7067.5	1	200	200
889	Common Chickweed	14651.0	11230.5	2	200	200
890	Common Chickweed	6223.5	6223.5	1	200	200
891	Common Chickweed	5896.0	5896.0	1	200	200
892	Common Chickweed	8375.0	8375.0	1	200	200
893	Common Chickweed	5768.5	5768.5	1	200	200
894	Common Chickweed	7014.5	7014.5	1	200	200
895	Common Chickweed	7927.5	7927.5	1	200	200
896	Common Chickweed	4091.5	4091.5	1	200	200
897	Common Chickweed	4126.0	4126.0	2	200	200
898	Common Chickweed	6289.5	6289.5	1	200	200
899	Common Chickweed	5587.0	5587.0	1	200	200
900	Common Chickweed	9226.5	9226.5	2	200	200
901	Common Chickweed	6597.0	6597.0	1	200	200
902	Common Chickweed	8098.5	7831.0	2	200	200
903	Common Chickweed	11044.5	6004.5	3	200	200
904	Common Chickweed	10205.5	8552.0	3	200	200
905	Common Chickweed	6795.5	6795.5	1	200	200
906	Common Chickweed	5369.0	5369.0	1	200	200
907	Common Chickweed	6733.5	6733.5	1	200	200
908	Common Chickweed	6349.0	6349.0	2	200	200
909	Common Chickweed	4701.0	4701.0	1	200	200
910	Common Chickweed	5239.5	5239.5	1	200	200
911	Common Chickweed	6788.0	6512.5	2	200	200
912	Common Chickweed	8056.0	8056.0	1	200	200
913	Common Chickweed	9800.5	9800.5	2	200	200
914	Common Chickweed	7417.0	7417.0	1	200	200
915	Common Chickweed	6685.5	6685.5	1	200	200
916	Common Chickweed	9908.0	6672.5	2	200	200
917	Common Chickweed	7571.0	7571.0	1	200	200
918	Common Chickweed	7274.5	7274.5	1	200	200
919	Common Chickweed	4569.5	4569.5	1	200	200
920	Common Chickweed	11295.0	11295.0	1	200	200
921	Common Chickweed	7951.0	7951.0	1	200	200
922	Common Chickweed	5095.0	5095.0	1	200	200
923	Common Chickweed	5497.5	4877.5	3	200	200
924	Common Chickweed	8083.0	8083.0	1	200	200
925	Common Chickweed	5848.5	5848.5	1	200	200
926	Common Chickweed	11608.5	11165.0	2	200	200
927	Common Chickweed	8635.0	7742.5	2	200	200
928	Common Chickweed	10501.5	10501.5	2	200	200
929	Common Chickweed	6273.0	6273.0	1	200	200
930	Common Chickweed	8847.0	8243.5	3	200	200
931	Common Chickweed	6089.5	6089.5	2	200	200
932	Common Chickweed	10788.0	10788.0	1	200	200
933	Common Chickweed	9792.0	9792.0	1	200	200
934	Common Chickweed	9354.0	9354.0	1	200	200
935	Common Chickweed	5373.5	5373.5	1	200	200
936	Common Chickweed	11506.0	11506.0	1	200	200
937	Common Chickweed	5123.0	5123.0	1	200	200
938	Common Chickweed	5868.5	5868.5	1	200	200
939	Common Chickweed	8479.0	6221.0	2	200	200
940	Common Chickweed	4179.5	4179.5	1	200	200
941	Common Chickweed	8905.5	8905.5	1	200	200
942	Common Chickweed	9721.0	9721.0	1	200	200
943	Common Chickweed	4728.0	4728.0	1	200	200
944	Common Chickweed	5830.5	5830.5	1	200	200
945	Common Chickweed	5938.5	5938.5	1	200	200
946	Common Chickweed	7542.0	7542.0	1	200	200
947	Common Chickweed	9223.0	8705.5	3	200	200
948	Common Chickweed	8784.0	8784.0	1	200	200
949	Common Chickweed	8218.5	8218.5	2	200	200
950	Common Chickweed	8302.5	8302.5	1	200	200
951	Common Chickweed	7098.0	7098.0	1	200	200
952	Common Chickweed	5771.0	5771.0	1	200	200
953	Common Chickweed	7375.5	7375.5	1	200	200
954	Common Chickweed	9476.0	7053.5	5	200	200
955	Common Chickweed	5939.0	5939.0	1	200	200
956	Common Chickweed	6556.5	6556.5	1	200	200
957	Common Chickweed	12663.5	11233.0	2	200	200
958	Common Chickweed	7447.5	7447.5	1	200	200
959	Common Chickweed	6738.0	6738.0	1	200	200
960	Common Chickweed	10354.5	10052.5	2	200	200
961	Common Chickweed	6717.0	6717.0	2	200	200
962	Common Chickweed	4800.0	4800.0	1	200	200
963	Common Chickweed	8968.0	7672.0	2	200	200
964	Common Chickweed	7996.5	7996.5	1	200	200
965	Common Chickweed	5858.5	5858.5	1	200	200
966	Common Chickweed	18771.0	18771.0	1	200	200
967	Common Chickweed	6154.0	6154.0	1	200	200
968	Common Chickweed	5564.0	5564.0	1	200	200
969	Common Chickweed	7733.0	7733.0	1	200	200
970	Common Chickweed	6208.5	6208.5	1	200	200
971	Common Chickweed	9598.0	9598.0	1	200	200
972	Common Chickweed	4319.0	4319.0	1	200	200
973	Common Chickweed	7210.5	7210.5	1	200	200
974	Common Chickweed	5835.0	5835.0	1	200	200
975	Common Chickweed	7658.0	7658.0	1	200	200
976	Common Chickweed	9618.0	9618.0	1	200	200
977	Common Chickweed	8400.0	8400.0	1	200	200
978	Common Chickweed	4352.5	4352.5	1	200	200
979	Common Chickweed	6913.5	6913.5	1	200	200
980	Common Chickweed	7647.0	4982.0	2	200	200
981	Common Chickweed	6069.5	6069.5	3	200	200
982	Common Chickweed	5087.5	5087.5	1	200	200
983	Common Chickweed	5151.0	5151.0	1	200	200
984	Common Chickweed	7512.0	7512.0	1	200	200
985	Common Chickweed	6817.5	6817.5	1	200	200
986	Common Chickweed	7609.5	7609.5	1	200	200
987	Common Chickweed	5808.5	5808.5	1	200	200
988	Common Chickweed	7602.0	7602.0	1	200	200
989	Common Chickweed	5697.0	5697.0	1	200	200
990	Common Chickweed	5779.0	5779.0	1	200	200
991	Common Chickweed	7423.0	7423.0	1	200	200
992	Common Chickweed	4229.0	4229.0	1	200	200
993	Common Chickweed	7018.0	7018.0	1	200	200
994	Common Chickweed	6758.0	6758.0	1	200	200
995	Common Chickweed	6576.0	6576.0	1	200	200
996	Common Chickweed	7318.5	6765.0	2	200	200
997	Common Chickweed	7009.0	7009.0	1	200	200
998	Common Chickweed	9637.0	9139.5	2	200	200
999	Common Chickweed	4789.5	4789.5	1	200	200
1000	Common Chickweed	8155.5	8155.5	1	200	200
1001	Common Chickweed	7405.5	7405.5	2	200	200
1002	Common Chickweed	11834.5	11112.5	2	200	200
1003	Common Chickweed	6026.5	6026.5	1	200	200
1004	Common Chickweed	9050.5	9050.5	1	200	200
1005	Common Chickweed	13245.0	13245.0	3	200	200
1006	Common Chickweed	8919.5	8919.5	1	200	200
1007	Common Chickweed	7173.0	7173.0	1	200	200
1008	Common Chickweed	5012.0	5012.0	1	200	200
1009	Common Chickweed	5335.0	4450.0	2	200	200
1010	Common Chickweed	6653.5	5862.5	2	200	200
1011	Common Chickweed	8985.0	7112.5	2	200	200
1012	Common Chickweed	4687.5	4687.5	1	200	200
1013	Common Chickweed	4562.5	4562.5	1	200	200
1014	Common Chickweed	8440.5	8440.5	1	200	200
1015	Common Chickweed	7978.0	7978.0	1	200	200
1016	Common Chickweed	6441.0	6441.0	1	200	200
1017	Common Chickweed	6522.0	6522.0	1	200	200
1018	Common Chickweed	7889.0	7889.0	1	200	200
1019	Common Chickweed	6657.5	6657.5	1	200	200
1020	Common Chickweed	4574.0	4574.0	1	200	200
1021	Common Chickweed	5546.0	5546.0	1	200	200
1022	Common Chickweed	13941.0	10985.5	2	200	200
1023	Common Chickweed	5630.5	5630.5	1	200	200
1024	Common Chickweed	12509.0	7196.0	2	200	200
1025	Common Chickweed	5957.5	5957.5	1	200	200
1026	Common Chickweed	11000.0	11000.0	2	200	200
1027	Common Chickweed	6733.5	6733.5	1	200	200
1028	Common Chickweed	5564.5	5564.5	1	200	200
1029	Common Chickweed	5564.0	5564.0	1	200	200
1030	Common Chickweed	11081.0	10655.5	2	200	200
1031	Common Chickweed	5124.0	5124.0	1	200	200
1032	Common Chickweed	6311.0	6311.0	1	200	200
1033	Common Chickweed	12525.5	11801.5	2	200	200
1034	Common Chickweed	14476.0	13611.0	2	200	200
1035	Common Chickweed	5515.5	5515.5	1	200	200
1036	Common Chickweed	8215.0	8215.0	1	200	200
1037	Common Chickweed	8530.5	8530.5	1	200	200
1038	Common Chickweed	13934.5	10950.0	2	200	200
1039	Common Chickweed	10697.5	10697.5	1	200	200
1040	Common Chickweed	11717.5	11717.5	1	200	200
1041	Common Chickweed	5135.5	4713.5	2	200	200
1042	Common Chickweed	16019.0	16019.0	1	200	200
1043	Common Chickweed	6801.0	6801.0	1	200	200
1044	Common Chickweed	6190.5	6190.5	4	200	200
1045	Common Chickweed	7779.5	7779.5	1	200	200
1046	Common Chickweed	6134.5	6134.5	1	200	200
1047	Common Chickweed	9790.0	9790.0	1	200	200
1048	Common Chickweed	6655.5	6655.5	1	200	200
1049	Common Chickweed	5720.0	5720.0	1	200	200
1050	Common Chickweed	5504.0	5504.0	1	200	200
1051	Common Chickweed	6289.0	6289.0	1	200	200
1052	Common Chickweed	8031.0	8031.0	2	200	200
1053	Common Chickweed	8326.5	8326.5	1	200	200
1054	Common Chickweed	5564.5	5564.5	3	200	200
1055	Common Chickweed	5278.0	5278.0	1	200	200
1056	Common Chickweed	6386.0	6386.0	1	200	200
1057	Common Chickweed	4720.5	4720.5	2	200	200
1058	Common Chickweed	6286.0	5987.0	2	200	200
1059	Common Chickweed	7688.5	6815.5	2	200	200
1060	Common Chickweed	8717.5	7752.0	2	200	200
1061	Common Chickweed	5542.0	5542.0	1	200	200
1062	Common Chickweed	6037.5	6037.5	1	200	200
1063	Common Chickweed	5269.5	5269.5	1	200	200
1064	Common Chickweed	8618.5	8618.5	1	200	200
1065	Common Chickweed	5857.0	5857.0	1	200	200
1066	Common Chickweed	9685.5	8581.0	2	200	200
1067	Common Chickweed	8469.5	6953.5	3	200	200
1068	Common Chickweed	6188.5	6188.5	1	200	200
1069	Common Chickweed	6027.0	6027.0	1	200	200
1070	Common Chickweed	5780.5	5454.0	3	200	200
1071	Common Chickweed	9488.5	9488.5	1	200	200
1072	Common Chickweed	11054.0	11054.0	1	200	200
1073	Common Chickweed	10242.5	10242.5	1	200	200
1074	Common Chickweed	10031.0	10031.0	1	200	200
1075	Common Chickweed	4990.0	4990.0	1	200	200
1076	Common Chickweed	10209.0	10209.0	1	200	200
1077	Common Chickweed	7163.0	7163.0	1	200	200
1078	Common Chickweed	7076.0	6647.5	4	200	200
1079	Common Chickweed	6667.0	5934.5	2	200	200
1080	Common Chickweed	6471.0	6471.0	1	200	200
1081	Common Chickweed	5288.5	5288.5	2	200	200
1082	Common Chickweed	6372.5	6372.5	1	200	200
1083	Common Chickweed	4869.0	4869.0	1	200	200
1084	Common Chickweed	6694.0	6694.0	1	200	200
1085	Common Chickweed	7179.5	7179.5	1	200	200
1086	Common Chickweed	5838.5	5838.5	1	200	200
1087	Common Chickweed	9770.0	9770.0	1	200	200
1088	Common Chickweed	7611.0	7611.0	1	200	200
1089	Common Chickweed	8870.5	7210.0	2	200	200
1090	Common Chickweed	4344.0	4344.0	1	200	200
1091	Common Chickweed	7172.5	7172.5	1	200	200
1092	Common Chickweed	6409.5	6409.5	2	200	200
1093	Common Chickweed	8624.5	8624.5	1	200	200
