,label,area,largest_area,number_of_elems,perimeter,aspect_ratio,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,skew_r,skew_g,skew_b
0,9,10462.0,5520.5,2,301.80612885951996,1.2437674842306718,8.70645568889019,55.989562165157956,66.73434324773693,31.32061703306854,7.004813607963289,7.697806981717257,7.75772850689916,0.6912276532047668,0.09606887243240532,0.49685243949631763
0,9,9724.5,3416.0,3,318.1076453924179,0.7066188932890092,10.405930799229605,55.01905959752322,66.50077399380805,33.2156540247678,9.13626232156906,8.562938503201009,9.217541511432215,0.6653241228746862,0.32407505416616755,0.5108561619439219
0,9,11897.0,11897.0,1,573.1858530044556,0.4708029268938099,27.615535184033398,52.08836135839103,61.132047477744806,33.81322123310254,5.756969976950817,5.525951572336644,6.63289392667955,1.8262842136637742,0.21995323678036824,0.026809776592160318
0,9,12753.0,9325.5,2,645.0264719724655,1.0754237400451632,32.62441382774609,57.12370813583029,68.92765560649623,35.501748387598106,7.61918563844769,8.363068572641682,8.441878052180607,0.4326267960416018,0.06702614344404843,0.1770337465726456
0,9,9629.5,9629.5,1,531.9726495742798,2.446541633607708,29.38832752428262,50.413632214220506,60.571863272137136,28.533218379145957,7.224727965179717,6.373614933965836,7.3127701495709125,2.080878451992685,0.5143870842407902,0.9738484385169816
0,9,10953.5,3176.5,9,370.77669179439545,0.6008607527971374,12.550815280777478,58.45317064787764,70.48470527582059,34.79859082316549,8.066061545603143,9.24900786836932,9.276082333716756,0.40642444062881233,-0.3001105016039527,0.26988611792373474
0,9,8403.5,8403.5,1,487.203097820282,3.1837175002141143,28.24619010241914,61.62975858867224,71.9614670380687,24.92235376044568,10.524041373504215,8.716727474595578,8.943539076341306,0.7090244978485157,0.15428186466105315,1.852457759744543
0,9,11793.0,11793.0,1,542.8427064418793,0.40389567718333647,24.987552271444443,57.03634397870925,68.19760479041916,30.744178310046575,6.243473756199613,6.119420965983016,7.3709404317074565,1.3477021231207034,-0.41301862877034,0.21416590227929763
0,9,21432.5,19419.0,3,1421.6509240865707,1.119388567641459,94.30030794150008,60.4544915798311,73.55395328164354,36.405155810163464,9.001836155755182,11.430252163824253,9.667247894187232,-0.3490985043872243,-0.28788857594210754,-0.1412459432053337
0,9,7180.0,3032.0,3,245.8233745098114,0.9076923076923077,8.416313573174232,51.414585547290116,60.44938894792774,28.75876726886291,6.192290192250429,6.735995402171179,6.970828099227652,1.0162639683104782,0.33965309239943964,0.3858275272220145
0,9,11626.0,6542.0,2,381.7888845205307,1.3284626357082758,12.53765287660684,59.48031628532974,66.99991588156124,35.14005720053836,6.095067520791326,7.885030410148533,8.712092491599961,0.8235722436851053,-0.2346047458284986,0.3275883931980798
0,9,11008.0,11008.0,1,953.1168730258942,0.8087104202038816,82.5246887397037,51.40798245614035,62.39140350877193,29.687894736842104,7.492238519613476,8.771732697785039,8.987406049450064,0.5904395083534935,0.16448995922743925,0.44028682805489183
0,9,9603.0,4755.5,3,331.7472538948059,1.0849056536554684,11.460610274575114,56.90241458771666,65.58561266406171,37.197675583608856,6.482803868561833,7.2567392056807805,7.896326192939984,0.20108719171420747,-0.18954205701608065,0.340872619442704
0,9,10712.0,5588.5,2,314.63455617427826,1.2643948942755807,9.241495886761115,50.96487584650113,61.433950338600454,28.69020316027088,7.593304266249674,5.548476574295158,7.623570950972037,1.1045057749245881,0.6064664797531378,0.6034743993259601
0,9,11913.0,11913.0,1,602.6416960954666,0.343521865359094,30.485773010393753,55.632377184305966,66.48689416419387,30.800609957138146,7.850736199399951,8.191517913348163,8.402211272059843,0.4857038086073488,-0.09451740757043127,0.42442686502550486
0,9,10027.5,5766.5,2,308.8355666399002,0.8486056448597886,9.511783318054174,56.14081671779141,67.40433282208589,25.70715107361963,5.384240347370103,5.967564136014822,6.565081996660992,0.5405918028820178,-0.9207675553465803,-0.12962590816650799
0,9,9077.0,8719.5,2,1088.472210764885,0.5415100848820523,130.52459552797137,53.54186677803299,64.00041762372102,29.96805178534141,9.955485132133,11.741899631957176,9.287771998246345,1.1146709041515108,0.7853007780770668,0.3718942498784737
0,9,9849.5,6350.5,2,894.1046797037125,1.3072483202804401,81.16383352130345,50.70932607215793,59.80744918798016,32.51366332782262,7.304974636660436,7.379507973817863,7.802562374461092,0.9633486492738561,0.6478299889839524,0.36553895671342995
0,9,6625.5,3428.5,2,257.66399335861206,1.0197434229880964,10.020486525319884,56.39069630501987,64.74753422640954,37.38127484174886,6.859798593592984,7.475422423448285,7.441399686144729,0.6230393893904367,0.48956104402671596,0.40157829680334256
0,9,10535.0,10535.0,1,563.0437172651291,0.3979492204499528,30.0919057951338,63.08452403043236,75.0329374652069,35.7599740211542,6.692584298985227,6.594808002968334,7.057960954857816,0.873551071611694,-0.5641321753245698,-0.5452306723073255
0,9,8816.5,5993.0,2,740.8670924901962,1.9838583841202844,62.256456500297965,55.849289818930934,68.2793017456359,34.358451696844845,7.547029984729486,7.367702791366269,8.62633382929938,0.9437410841436361,0.18707657386920223,0.6136820614534576
0,9,8803.5,5483.5,2,628.3401806354523,0.5641200325132967,44.84709292906149,55.38511079576465,65.58585307280865,35.64206964305207,6.79155656660341,7.813489594537839,8.144766913247063,0.6809689631621804,0.2882221660952284,0.22619116990988805
0,9,11358.0,11183.5,2,555.9726498126984,0.4194764451682092,27.214790221848332,59.189105593264024,70.68932038834951,31.934530457943122,6.65136357377965,6.956275889615833,8.414941932042394,1.8716137072420873,-0.7335605587386238,0.16354417105470423
0,9,7469.0,5499.5,2,622.8843365907669,0.5185185102446982,51.946029825963286,50.522109062782,59.62060074771174,34.71677194791801,7.423725491956989,8.09249758790994,8.939894608315212,0.7845956850625735,0.4151666567409275,0.12784542579466743
0,9,12689.0,12689.0,1,608.9848436117172,0.47762839910106497,29.227089585372187,50.8408617095205,60.70110416184078,30.84966411860088,6.693569853426346,6.396083890693093,7.709528072811461,1.0090726804025696,-0.029097812911798086,0.20711437624634169
0,9,7164.5,3187.0,3,245.62236320972443,1.564433150128856,8.420733520654586,51.37510018701576,60.13491851456051,28.04541811381245,7.298552210551001,5.844883912752458,7.379004935943865,1.5079708099361577,0.7089151638610056,1.1900039271090168
0,9,11962.0,11962.0,1,532.215290427208,2.2944747109393546,23.679411082136543,59.186038881141826,69.91936674596013,28.085636945287508,11.343352601861115,10.485365380938754,8.15646855258905,1.9949655840649163,0.8288331295715473,4.1875956709304045
0,9,13388.0,13388.0,1,653.2691138982773,2.15238110365494,31.876347114837195,63.71397204127937,74.30388640854864,30.191466003073995,6.2828275857430995,6.146508757533922,6.693655951971516,2.5347194335431453,-0.3807289022288459,2.505532663237931
0,9,9801.5,9801.5,1,541.771639585495,3.184202166106034,29.946080646753607,53.845463609172484,63.0222333000997,32.006081754735796,8.249925034217652,8.373699759033903,6.814100600981411,1.1892213112701353,0.3998272791197732,0.5732875351439798
0,9,11133.0,3469.5,4,274.49242091178894,1.3499998381561016,6.7678154260320404,60.667735783633844,73.38332177531207,40.04524965325936,7.600331171489837,8.491127738383966,8.846345831871089,-0.06567189080846429,-0.38732871696166016,0.023807090103461118
0,9,5867.5,2999.0,2,245.48022866249084,1.1524164017662035,10.270224569951221,58.858371187540556,70.7910447761194,31.638870863075926,5.530186145200859,5.851821372834744,5.96926106271527,1.1404732454482354,-0.26066123566667915,0.9901606267930275
0,9,7443.0,3822.5,3,255.72286915779114,1.021739212568746,8.78599836225887,57.47451898075923,68.75871034841394,32.271320852834116,6.357052558247327,6.800019944361565,6.180113728051065,0.7733582925004431,0.19530290010200552,0.38395808505621604
0,9,6867.5,2763.0,3,254.10764479637146,0.6251690922542122,9.402358229917567,58.97926523796271,70.9799610353465,37.45699972168104,7.64637213010728,8.316544949574128,9.28737784677979,0.5209313204286239,-0.11521780406349073,0.015756863454251053
0,9,7935.0,4216.0,3,638.4995616674423,2.0483002939695036,51.377654725836926,51.388544326887995,60.38842271677004,34.17901009363979,8.289760345209242,8.369139016688413,9.438230847211454,0.6217375114183201,0.21072596012763983,0.20265327307467668
0,9,9405.5,6124.5,2,498.6589413881302,1.7361606500637317,26.437801268016656,63.99989232260148,75.77592333369226,40.58339614514913,5.323061560341266,6.691792739435245,7.251063493885084,0.030545119273619227,-0.8683901612092374,-0.5868394732297553
0,9,8183.0,4841.5,2,529.0020875930786,1.518367400285512,34.19811911008618,56.85804712225999,68.76087211346852,32.91267143359512,8.081790132078334,8.924947741837093,7.615095381660598,1.8313792843619048,0.9931579571620519,0.21652152469201022
0,9,14387.0,7250.0,2,383.64674866199493,1.0415430393571437,10.23040437609786,61.90393904347234,71.93632219878903,37.25600380978298,5.901661195483476,7.007855201947971,6.449728447908308,-0.4371561219176354,-0.7903774363160723,-0.17204500125947952
0,9,13607.0,13607.0,1,581.8721452951431,0.4621187195751119,24.882427682102755,63.10151734104046,72.68562138728323,31.207731213872833,6.021699490152201,5.367217033903358,7.153992441873967,1.1226968359076075,-0.8649708979120533,-0.15425105155533683
0,9,6180.0,3217.0,3,260.45079135894775,0.6662233916549124,10.976474873705847,59.35452284737333,71.55688529686043,38.70003108486167,6.843927460260585,8.203160190586676,8.226671598032517,0.2944562812850546,-0.5514960793029811,-0.3412181193972158
0,9,11288.5,5656.0,2,351.50461435317993,0.8649174319268551,10.945253480230123,66.66790528862772,79.03949187694435,34.22338403041825,5.242006737635654,6.98952942780928,6.141602707174204,-0.7964026974506476,-2.186599982079935,-0.26890294664662184
0,9,9321.0,8507.5,2,813.1929924488068,1.1424458035732987,70.94548256279853,57.27681054908829,67.86504584320593,38.28103430514062,6.965390090842424,8.082282691490146,7.660667635404069,0.46262325922643344,0.14092831122827298,0.23353147803518828
0,9,11216.5,5929.0,2,309.76449954509735,1.2666668275084483,8.554722522928241,63.04564459930314,75.61428571428571,35.372038327526134,7.355969406443555,6.3313559128650185,8.144321167156434,1.6163421478506457,0.18626833584403046,0.6996700655951905
0,9,12731.5,12731.5,1,782.7077116966248,0.69722499225744,48.119338801348356,59.46124150710315,70.15086473131562,33.295707226683135,5.903633051124455,7.078211759374493,8.628392312632473,0.3870308387972909,-0.9464115981784259,-0.6552324553636119
0,9,11140.0,6532.0,2,326.3919161558151,1.2528000901844354,9.562987695858586,55.38341021846984,65.19688397597702,31.60170597963269,5.888378244064188,5.9080240253924865,7.617609543394151,1.200254138848761,0.23286741125121052,0.696424608833369
0,9,10113.5,5169.0,3,297.3624782562256,1.0181817397120494,8.743208926156546,49.84759537240654,58.69547757911846,32.412945788316286,7.446010327591925,7.142754388288144,8.108237853919439,0.9988642933048176,0.39715554131954406,0.3621855987731291
0,9,13138.0,13138.0,1,629.3868635892868,0.46154291653480617,30.151303399205318,54.94767051807678,64.23652627655609,29.766530003727173,10.989329235258229,9.118838970030577,10.212964406372656,1.7244774107303282,0.936398634878551,1.6192425729922246
0,9,6111.0,3206.0,2,249.96550989151,0.9242273384536306,10.224636906451087,56.130895853118076,66.36182336182337,32.9167458056347,6.267675217501175,5.623415633432776,6.800417658134351,2.043919712361493,0.5680882160282118,1.284497650993685
0,9,14010.5,14010.5,1,701.6538882255554,0.4419684603750957,35.13922978209487,62.223115086297256,74.04765564950038,32.39612885193208,5.377059228921311,7.16942854558552,6.040608309467112,0.018935346996634024,-1.8045649312002257,-0.1020915692065759
0,9,12666.5,5162.5,3,650.96759557724,0.9166914399790442,33.455083132010664,58.54075983923561,69.00515659361493,34.36369151437021,8.532457097086859,10.236002023229194,7.714190726710453,0.4358218352785503,0.09710314692170736,0.7103363638102713
0,9,10824.5,5504.5,2,290.4924211502075,1.0059348169447873,7.7958193677037775,56.65522536356246,67.18074248035408,34.711588835696865,5.442907005776975,5.542629517224422,5.599367223243163,0.17909627659158703,-0.45371119109411034,0.5015328809674819
0,9,7564.0,4978.5,2,605.7127645015717,2.6401164547227336,48.50448877315394,54.05653933721224,64.02251454591449,32.74905135340248,7.582647976196811,7.171369069412597,9.26724753030271,1.0386992559899095,0.2772903512502004,0.2560521689721624
0,9,9889.0,5210.0,7,584.9848419427872,0.9541284464589506,34.60484025713699,57.43578866178172,67.36964905514847,36.692151947551096,7.661188788748141,9.303319375371876,8.282574794962189,0.29468082072546514,0.21421387926608962,0.14976513951741174
0,9,13616.5,13616.5,1,675.5117542743683,0.37621255978369594,33.51199869003302,55.409487693188325,67.0261877504293,28.582784773898112,6.998147098847429,7.098943055652321,7.4684042448540175,0.9241157714093389,-0.36468305811571666,0.03332956988892856
0,9,4668.5,4668.5,1,502.03152549266815,2.8341786368986943,53.986430885401205,51.92103109656301,59.395662847790504,20.918576104746318,10.05807113759159,8.638171150715019,9.417437700001317,0.6969281223961674,0.338535321724483,1.0168090630945374
0,9,7564.0,3454.5,3,241.1787121295929,1.0936087766472673,7.690001478647414,64.55015236160487,75.07427628237684,41.780345352971054,7.064036250864332,7.963457267254322,9.4429402761531,-0.1518540271678363,-0.7127832335423554,-0.3007610438525389
0,9,7056.5,4522.5,3,607.4284942150116,1.797021016839967,52.287872965962784,55.497039030955584,65.60753701211306,34.09340511440108,6.162333318843417,6.21394664964596,7.854473627756727,0.38795493667687403,-0.24817513541810693,0.05093771190388009
0,9,8655.0,3237.0,4,262.9360725879669,1.531458133876476,7.987911989368527,52.513821138211384,63.15533875338753,30.484986449864497,7.534797237467169,7.686530643959646,8.583517138284924,0.9045709134219383,0.20468433145383516,0.4302890745569136
0,9,10970.5,10970.5,1,581.2274827957153,2.542503349889442,30.793982658679507,59.181137457657336,70.23150294170084,26.530130147976465,8.040800800176283,7.936118334890681,7.637643564374842,0.847297853304801,0.08815920969172529,0.9236294826335931
0,9,6041.0,3429.0,2,450.96045684814453,1.8049704112748204,33.66418368493415,48.721123165283984,55.66927249521378,30.808870453095086,6.723129210693605,7.600710781537797,7.368578692450964,0.6579633379384738,-0.10629379935556034,0.47752552970487844
0,9,10611.5,5483.5,3,299.6639939546585,0.8825622644415666,8.462376598299732,56.12649164677804,67.6176794565816,32.06269506150174,5.7562770114991535,5.849064100167388,7.978285308707464,1.104512032550802,-0.2753461798369114,0.1049797407458745
0,9,7122.5,3644.0,3,273.7644989490509,1.2412475165336392,10.522569446798862,54.72113171788277,67.29199945850819,32.75429809124137,7.536145752532697,6.64392630584858,9.392636074716018,0.8427696414646874,-0.13941355661736754,0.12661013010546282
0,9,11017.5,11017.5,1,567.771639585495,2.232787257311997,29.25932695417302,63.72105637560021,73.76444958207362,36.37017606260004,5.779208333681962,6.971060239248482,6.360166062826997,1.5472887589769218,-0.8969840623816118,0.04912101825297917
0,9,15502.5,15502.5,1,596.600066781044,1.7697366459648491,22.959628426585788,59.55736040609137,70.96560913705584,31.536294416243656,7.066813779344611,6.1987664574025585,7.429718243123512,0.7316076982270296,-0.20865233987273712,0.3890396871532029
0,9,9556.0,4823.5,2,291.1787134408951,0.7840909090909091,8.872440682408422,61.35346914078257,72.24687373941106,33.603368293666804,6.580513321388282,6.062499323895295,6.692664304749351,0.9484741637387625,-0.2882069752703398,0.3608291186830087
0,9,11922.5,11922.5,1,555.0853477716446,2.286599051843836,25.843551546300493,57.34392231092091,68.90576907250433,32.74035058842894,6.7461205954259915,6.5847919690712935,8.523128361645647,1.094102568904762,-0.2116522601745255,0.027781709468906294
0,9,11124.0,5850.5,2,316.8355665206909,0.9770114942528736,9.024161831399422,63.34055809055809,75.46990171990171,33.21103896103896,5.994683602089999,6.394640313251854,6.895165001271647,0.43725620200744064,-0.5587313532557675,-0.028457716249640577
0,9,14496.0,14496.0,1,673.4112479686737,2.313276245441589,31.28329945438235,61.77441829004329,72.28043831168831,33.09868777056277,7.991297878832755,7.837859502617704,7.46325329820752,0.6105507029767587,-0.24099600248164246,0.3854430232337817
